,class,transformed_tweet,len_word,num_word,positive_score,negative_score,sentiment
357,1,break lil bitch neck wo even feel sorry savage,46,9,0.0,0.574,-0.5
358,1,love kinky scallies,19,3,0.677,0.0,0.5
359,1,dumb ass niggas pressed hoes weak fuck fuck weed hoes oreos,59,11,0.0,0.793,-0.38749999999999996
360,1,turn yo bitch eaterrrrrrrrr,27,4,0.0,0.559,0.0
361,1,trust dese hoes nikki told 51st stay fans screen shot asap finna come chiraq shoot sumn,87,16,0.168,0.122,0.0
362,1,aye yall ima tryout bowling team frfr 8221 tryouts passed tho theres two retard,79,14,0.0,0.207,-0.9
363,1,crazy party would love attend,29,5,0.611,0.212,-0.04999999999999999
364,2,colored contacts eyes blinders mine cause ca see lmao,53,9,0.328,0.0,0.6
365,1,dudes hoes say got hoes 8221,28,6,0.0,0.0,0.0
366,1,rea start smacking bitches period bluffin best,46,7,0.321,0.298,1.0
367,1,,0,0,0.0,0.0,0.0
368,1,,0,0,0.0,0.0,0.0
369,1,feeling pretty fuckin ghetto smh,32,5,0.522,0.256,0.25
370,2,swears 1 man easily easily behind austin nip,44,8,0.6,0.0,-0.4
371,1,fuck hahahahah,14,2,0.0,0.778,-0.4
372,2,history photography,19,2,0.0,0.0,0.0
373,1,see bruno bitch ass twitter wtf bruno sees drake voice,54,10,0.0,0.613,-0.5
374,1,cool faggot chill tf cool nigga,31,6,0.383,0.367,0.35
375,1,sure bitch frfr tf,18,4,0.284,0.469,0.5
376,1,twitter source news broadcast fucking retards nbc abc cnn fox etc keeping quiet,79,13,0.0,0.0,-0.45
377,1,got couple bitches saying know 8217 let money talk 128526 128076 like wwyd,74,13,0.144,0.224,0.0
378,1,grudges weirdos bitches,23,3,0.0,0.857,0.0
379,2,told mariam cigarettes birthday also called trash rn,52,8,0.0,0.0,0.0
380,2,22edham brownies tonight kind,29,4,0.531,0.0,0.6
381,1,text back give fuck text another bitch damn someone hurt lol,60,11,0.126,0.604,0.13333333333333333
382,1,got hoes left right 128514 128514 yah thang,43,8,0.0,0.0,0.14285714285714285
383,1,using find slope ass,20,4,0.0,0.538,0.0
384,2,scally lads n trainers would get,32,6,0.0,0.0,0.0
385,1,fuck yeah sexy scally lad hot gear,34,7,0.427,0.267,0.11666666666666665
386,1,love scally play fuck yeah,26,5,0.662,0.263,0.04999999999999999
387,1,fuck yeah love scally lad action hot trainers,45,8,0.43,0.235,0.11249999999999999
388,1,next year bitches gon na like got ta promise wo expose 128514 128514 128557,75,14,0.236,0.271,0.0
389,1,8221 fuck yeah eat trainer u dirty fucker,41,8,0.138,0.673,-0.5
390,1,think celebrity pussy different locals 128514 8221 yeah meghan goods,68,10,0.196,0.0,0.0
391,2,saw ajumma walk beginning saying trash ca even listen 128514 lmaoo,66,11,0.0,0.0,0.0
392,1,fuck yeah love kinky scally lad rank sox sneaks,47,9,0.403,0.22,-0.23333333333333336
393,1,ever expose females like childish bitch nigga shiiii,52,8,0.177,0.539,-0.2
394,1,yasss trys new things bestfriend bitch love,43,7,0.323,0.292,0.3181818181818182
395,2,omg find,8,2,0.0,0.0,0.0
396,1,damn man pussy getting workout,30,5,0.0,0.403,0.0
397,2,sexy scally woof woof,21,4,0.531,0.0,0.5
398,1,nothin life free bitches need write ya panties 128557 128514,60,10,0.217,0.257,0.4
399,1,currieburry one bitches want burrito u catch potosino huh haha,62,10,0.303,0.275,0.2
400,1,niggas whole hoes cuz could said better 128588,46,8,0.257,0.212,0.35
401,1,hardcore way eat mac cheese boil water snort cheese powder drink boiling water fuck bitches,91,15,0.0,0.363,-0.4
402,1,yourenotmytype fade perpetually fresher real ass bitch rite,59,8,0.0,0.549,0.07500000000000001
403,1,judyann pretty,14,2,0.762,0.0,0.25
404,1,lmao bitch got huggies,22,4,0.402,0.392,0.6
405,1,,0,0,0.0,0.0,0.0
406,1,look like bitch,15,3,0.342,0.521,0.0
407,1,chase money 128176 128581 hoes 128111 128175 128175 58399 58399 58399 58399,75,12,0.0,0.0,0.0
408,1,ca stand know want ass nigga 128564 bitch,41,8,0.096,0.537,0.0
409,1,love chav hot sexy scally fucker,32,6,0.51,0.289,0.4166666666666667
410,1,newly gay bitches kno shit works,32,6,0.0,0.652,0.10833333333333334
411,1,bitch want real job become strippers lol lol,44,8,0.469,0.259,0.6
412,1,awww meat meat feelins ainn n feelings bitch,44,8,0.0,0.388,0.4
413,1,want snake bites industrial piercin amp tattoo dem hoe accessories dea 128064 128064 128056 9749,96,15,0.085,0.0,0.0
414,2,meeeesh1395,11,1,0.0,0.0,0.0
415,1,hoes ai loyal,13,3,0.608,0.0,0.3333333333333333
416,1,yassssss ordered chinese 128079 bitch ate tacos fat fuck,56,9,0.0,0.51,-0.2
417,1,made bitch lunch elizabethbatman bitches love lunch,51,7,0.264,0.484,0.5
418,1,8221,4,1,0.0,0.0,0.0
419,1,pussy day keeps devil away doperthanyola,40,6,0.0,0.468,0.0
420,1,ai bitch mean,13,3,0.0,0.655,-0.3125
421,1,bitches want baby want children,31,5,0.306,0.459,0.0
422,1,bitch must lost 128514 128514,29,5,0.0,0.67,0.0
423,1,baby like left side bitch ca cuz street side twitter said ai real,65,13,0.145,0.22,0.1
424,2,bae sounds like ghetto word use something else,46,8,0.263,0.0,0.0
425,1,batter wee cunt jewis cos fucked ex emma isnt battering girls nailed ive moved stop pussy n urself,98,18,0.0,0.412,-0.6
426,1,bleed hoe,9,2,0.0,0.0,0.0
427,1,boolin bando wit bitches,24,4,0.0,0.565,0.0
428,2,brownies brownie love movie 128517,34,5,0.512,0.0,0.5
429,1,need bad bitch hotter might realist shit partynextdoor ever said feelin everyday,80,12,0.0,0.548,-0.36666666666666664
430,1,way punch bitches,17,3,0.0,0.661,0.0
431,1,theres much bitch looks like lets start ape shit 8221 128557 128557,67,12,0.132,0.392,0.0
432,2,,0,0,0.0,0.0,0.0
433,1,dad say hi snapchat dad 9996 65039 9996 65039 duces bitch 128514 128514 128553 128553,85,15,0.0,0.213,0.0
434,1,believe hoes fact loyal disagree believe fact loyalest bunch hoes,65,10,0.226,0.19,0.3333333333333333
435,1,know ugly bitches know broke niggas,35,6,0.0,0.861,-0.7
436,1,make make fall live nigga like meee birds 1 amp 2 favorite songs weeknd,71,14,0.355,0.0,0.3181818181818182
437,1,worry nigga see worry nigga see dat da nigga fuckin yo bitch,60,12,0.0,0.516,0.0
438,1,ever give pussy away keep tight alright,39,7,0.25,0.0,-0.17857142857142858
439,1,,0,0,0.0,0.0,0.0
440,1,dumb bitches dumb things,24,4,0.0,0.913,-0.375
441,1,eat pussy like real nigga hungry,32,6,0.333,0.0,0.2
442,1,,0,0,0.0,0.0,0.0
443,1,everything look better bitch next,33,5,0.299,0.392,0.25
444,1,,0,0,0.0,0.0,0.0
445,1,every bad bitch nigga tired fucking,35,6,0.0,0.773,-0.5666666666666665
446,1,foreign chick lie man bitch beautiful,37,6,0.333,0.325,0.3625
447,1,,0,0,0.0,0.0,0.0
448,1,fuck make rules suck dragon balls bitch call goku,49,9,0.0,0.63,-0.4
449,2,,0,0,0.0,0.0,0.0
450,1,get shit bitch fine bear,24,5,0.161,0.661,0.10833333333333334
451,1,get ass back detroit ya fuckin wigger,37,7,0.0,0.368,0.0
452,1,girls dated okay ai mad yo unless stabbed heart love hoe,56,11,0.318,0.318,0.125
453,1,know twitter password bitch please,34,5,0.253,0.418,0.0
454,1,seen shows seen hoes hot would thick,36,7,0.0,0.0,-0.025000000000000022
455,1,bitch hitting hoe 128514 128514 128514 128514 128514 128514 128514 128514 128514,80,12,0.0,0.257,0.0
456,1,married white woman lucky uncle ruckus,38,6,0.359,0.0,0.19444444444444442
457,1,wan na nigga trinna savings account 128553 128514 128557 128514 128557 omg imma funny ass bitch man real shit 128175,116,20,0.097,0.366,-0.08333333333333336
458,1,great grandmas hoe grandmas hoe moms hoe hoe long line hoes carl everyone,73,13,0.255,0.0,0.375
459,1,hey go look video man found kidnapped girls ohio nigger shitmybosssays,70,11,0.0,0.301,0.0
460,1,hey pussy still,15,3,0.0,0.0,0.0
461,2,,0,0,0.0,0.0,0.0
462,1,hotter bitch,12,2,0.0,0.792,0.0
463,1,u talking hoes bout bro n em talking hoes bout bro n em,55,13,0.0,0.0,0.0
464,1,crazy bitch hilarious,21,3,0.303,0.697,-0.04999999999999999
465,1,know shoes dirty fuck whatever bitch call like negro one first things look shoes dog,84,15,0.105,0.43,-0.25
466,2,thrill billy hillbilly heart billyraycyrus hahahahaha jesus murphy,66,8,0.263,0.0,0.2
467,1,call bitch,10,2,0.0,0.792,0.0
468,1,ca handle liquor bitches ca handle meeedd chief sosa,52,9,0.0,0.328,0.0
469,1,chase dudes chase bitches edgar bautista,40,6,0.0,0.438,0.0
470,1,love hoes baby forever,22,4,0.583,0.0,0.5
471,1,dont even need picture tamar bitch beat every picture 128514 128557 128514 128514 128514,88,14,0.0,0.226,0.0
472,1,dont hoes 128564,16,3,0.0,0.0,0.0
473,2,found new way chug open mouth alot shitallysays,47,8,0.0,0.0,0.06818181818181818
474,1,fucking hate bitch much wan na smack face tongue kiss,53,10,0.157,0.452,-0.5
475,1,got bitch set like jada picket queen latifah riding round nieces bitch titi,75,13,0.124,0.378,-0.2
476,1,got sister told stop calling women bitches,42,7,0.0,0.55,0.0
477,1,guess night bitches die stewie nigga,36,6,0.0,0.661,0.0
478,1,bitch bitch bitch eating halibut iamyoungroc freshrhymes jerksquad slowstir,75,9,0.0,0.655,0.0
479,1,married still wan na bang wo sex bitch troubadour probably,58,10,0.0,0.297,0.024999999999999994
480,1,heard looking candy man bitch,29,5,0.0,0.487,0.0
481,1,hope get mad ladies call bitches bc know names individually williams letmicahdown,81,12,0.153,0.374,-0.3125
482,1,got number 3 bitch boy,22,5,0.183,0.535,0.0
483,1,know shit eatin grin either fucked girl dreams sold car know faggot sell 128514,79,14,0.213,0.456,-0.4
484,1,older men cause mature supposed fool us bitch,45,8,0.193,0.462,0.13333333333333333
485,1,prolly leave bitch cups hand yo hand hand,41,8,0.545,0.284,0.0
486,1,said like tastes like wolf pussy even know tastes like,54,10,0.517,0.0,0.0
487,1,taught eat pussy cut hair taught eat pussy hair 128514 name movie 128514,72,13,0.0,0.149,0.0
488,1,used dress like cop oh really yeah right mad pussy really yes never forget,74,14,0.331,0.268,0.01517857142857143
489,1,went jail flock amp came home wit strike went jail bitch came home dike yg,74,15,0.0,0.29,-0.1
490,1,fuck u u stand u dizzy bitch two unique amp separate phrases overheard relative saying younger,94,16,0.0,0.479,-0.0062500000000000056
491,1,woke like bitch go back bed,27,6,0.243,0.369,0.0
492,1,would rather call bitch sir manager,35,6,0.0,0.432,0.0
493,1,beat pussy hard,15,3,0.0,0.412,-0.2916666666666667
494,2,,0,0,0.0,0.0,0.0
495,1,funky ass honkey jtimberlake shout macklemore tonight cabaret 128514 jt2020tour,79,10,0.0,0.38,0.0
496,1,comparing kfc pussy,19,3,0.0,0.0,0.0
497,1,downloading new personality ordering new face bitch love goddamn rose yelling sex robot,87,13,0.199,0.327,0.34318181818181814
498,1,feelin like malcolm middle bitches surround ca miss em,54,9,0.179,0.393,0.0
499,1,stop wasting prayers trash teams lol,36,6,0.262,0.458,0.8
500,1,probably main bitch chocolate dipped cinnamon apple,51,7,0.0,0.388,0.16666666666666666
501,1,geno threw yet another pick smh,31,6,0.0,0.315,0.0
502,1,sorry fucked yo bitch really dig nigga kingl,44,8,0.0,0.655,-0.30000000000000004
503,1,ibs irritable bitch syndrome,28,4,0.0,0.775,0.0
504,1,love hide yo bitch keep shorty wizkhalifa,41,7,0.307,0.401,0.5
505,1,,0,0,0.0,0.0,0.0
506,1,bad bitch put hands high every girl room starts waving hands around,67,12,0.0,0.422,-0.2699999999999999
507,1,imma tie bitch basement ass two weeks straight hahahahahahahahaha 50centmovie beforeiselfdestruct,97,11,0.11,0.424,0.2
508,1,mind got ta dumb hoe anthem,27,6,0.0,0.398,-0.375
509,2,albino mexican dad asian,24,4,0.0,0.0,0.0
510,1,takes true directioner accept larry know bitch fans like make boys cry thankyoupaulforconfirminglarry,101,13,0.346,0.303,0.35
511,1,allegations u bedroom u see words naive amp blind bitch know ur husband cheated ramona dumb,91,16,0.0,0.628,-0.39166666666666666
512,1,never late tag bitch cyfyre,27,5,0.434,0.0,0.15
513,1,,0,0,0.0,0.0,0.0
514,1,julia roberts ho laurengardner8 nottinghill,43,5,0.0,0.0,0.0
515,2,follow yellow brick twitter,27,4,0.0,0.0,0.0
516,1,pussy good mama 8217 like guess got ta go 8230 8230 8230 mama,61,13,0.329,0.0,0.7
517,2,,0,0,0.0,0.0,0.0
518,1,let nips ahoy spank maybe,25,5,0.0,0.0,0.0
519,1,let kill cracker babies wtf hear wow,36,7,0.233,0.521,-0.2
520,1,like correct wrong pimpin involve bitches money,47,7,0.185,0.519,-0.5
521,1,,0,0,0.0,0.0,0.0
522,1,adidas lighter phone shit retarded,34,5,0.0,0.709,-0.5
523,2,hoe leg ik die weer uit,23,6,0.0,0.438,0.0
524,1,maybe wants friend maybe stupid bitch never know make cum 128514 128514 128514,78,13,0.157,0.353,-0.29999999999999993
525,2,well neighbors ghetto get like 5am beat kids,44,8,0.434,0.0,0.0
526,1,grandma used call porch monkey time come think refer broken bottle nigger knife 128563,86,14,0.0,0.381,-0.225
527,1,momma told tell mind yoooo damn motha fuckin business knowin bitch,66,11,0.0,0.419,0.0
528,1,nips freeeeezing okay slicing bra 128514,40,6,0.275,0.0,0.5
529,1,twitter hacked pussy admit said want act like never said,56,10,0.392,0.189,0.0
530,1,nah girl ai gon able make tight since russ loss job back like damn bitch really,79,16,0.105,0.43,0.13035714285714284
531,1,,0,0,0.0,0.0,0.0
532,1,new flame song yr lol bitch super run like,42,9,0.511,0.211,0.42323232323232324
533,1,niggas always yelling fuck bitches get money meanwhile broke still want bitches 8230,84,13,0.052,0.665,-0.4
534,1,niggas pressed pussy eeeeeen nothin,35,5,0.0,0.375,0.0
535,1,bitches nan,11,2,0.0,0.796,0.0
536,1,boats hoes please thanks mom,28,5,0.634,0.0,0.2
537,2,amp kendrick lamar still trash 8221,35,6,0.0,0.0,0.0
538,1,top pregnant ass sorry hoe aint never got money even water broke talltrappin88 riptallt,87,14,0.093,0.392,0.11111111111111109
539,2,couple red sox gotten past first base dying laughing maybe yanks need teach game,80,14,0.198,0.0,-0.24000000000000005
540,1,people time aryan race 2 stand say mongerls turn world ghetto slum 1488,71,13,0.0,0.0,0.0
541,1,pistol whip dickau shoot yo bitch club sometimes freestyles freestyles okay,75,11,0.269,0.371,0.5
542,1,pierced pussy come across timeline 128528,41,6,0.0,0.0,0.0
543,1,remy machiavelli send shots ya belly 128553 bitch 9994,54,9,0.0,0.322,0.0
544,1,roberto one nasty hoe,21,4,0.0,0.545,-1.0
545,1,sorry jb fan 65292 really justin come back top comment justin timberlake video 10 million views son fucking bitch,113,19,0.167,0.22,-0.07999999999999999
546,1,searching incredible story 1 white man quest find ingredients necessary make caribbean jerked chicken redneck land,114,16,0.0,0.114,0.07500000000000001
547,1,fast cars bitches tupac smile remix,35,6,0.24,0.375,0.25
548,1,shake bear aka two rednecks sex dead bear,41,8,0.0,0.5,-0.2
549,1,shall compare thee summer 8217 day summer 8217 day bitch,56,10,0.0,0.297,0.0
550,1,,0,0,0.0,0.0,0.0
551,1,,0,0,0.0,0.0,0.0
552,1,bitch anyway,12,2,0.0,0.792,0.0
553,1,florida got sniff test swamp pussies 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128553 128514 128514 128514 128514 128514 128514 128514 128514 128514,190,28,0.0,0.0,0.0
554,1,slow fuck bitch know live classy young lady,43,8,0.191,0.48,-0.07272727272727275
555,1,good football player still acts like nig,40,7,0.519,0.0,0.7
556,1,stop pussy son shove needle heart afterearth,44,7,0.0,0.268,0.0
557,1,stop looking us go eat pussy yuppie fucks,41,8,0.0,0.469,0.0
558,1,takin straight dirt finger pussy know put dick xernee18,55,9,0.14,0.419,0.2
559,1,ai bro moves hoe moves,22,5,0.0,0.0,0.0
560,1,girl plain looking borderline ugly amp chunky hey least got nice smile amp great personality,92,15,0.397,0.139,0.08095238095238097
561,2,devil grows inside hearts selfish wicked white brown yellow black color restricted,82,12,0.0,0.628,-0.16666666666666666
562,2,water yellow healthy student,28,4,0.474,0.0,0.25
563,1,hoes ai loyal,13,3,0.608,0.0,0.3333333333333333
564,1,hoes keep callin ai pickin 127926 127926,40,7,0.0,0.0,0.0
565,1,sour apple bitter bitches fuckin wit em,39,7,0.0,0.573,-0.125
566,1,orioles petty fuck got swept outta bitch,40,7,0.0,0.695,-0.4
567,1,ghetto ass bands gets snuck 128514 128514 128514 128514,55,9,0.0,0.304,0.0
568,2,saints gon win nfc south watch,30,6,0.33,0.322,0.8
569,1,,0,0,0.0,0.0,0.0
570,1,ghetto motherfuckers elliott,28,3,0.0,0.0,0.0
571,2,recipe calls leftover brownie hell leftover brownie brownie eaten yet ericanadine26,83,11,0.0,0.315,0.0
572,1,ratchet broads represent white ass ca talk trash racist shit black,66,11,0.0,0.581,-0.12222222222222223
573,1,trust noneeee bitch,19,3,0.407,0.469,0.0
574,1,twitter twitter bitch twitter life,34,5,0.0,0.487,0.0
575,2,two roads diverged yellow wood chose one j 246 tunheimr robert frost giant,74,13,0.0,0.0,0.0
576,1,u got 200k bitch nigga al haymon antonio tarver,47,9,0.0,0.352,0.0
577,1,empty heart empty bottle yellow cab would like catch cuz yo latest ex made u mad,80,16,0.123,0.335,-0.065
578,1,used girlfriend got hoes lookin good girl fuckin low,52,9,0.242,0.175,0.35
579,1,virgin pussy regular pussy oomf pussy,37,6,0.0,0.0,0.0
580,1,creepgoddess luv u fat bitches cuz got big ole titties phat booties,67,12,0.0,0.281,0.0
581,1,walked bitch like nigga made,28,5,0.269,0.409,0.0
582,1,hate niggers hate faggots hate spics rally,42,7,0.0,0.836,-0.8000000000000002
583,1,queer 2 4 6 hut like butt,25,7,0.455,0.0,0.0
584,1,well bitch biology said 128514 128514 128514,44,7,0.193,0.349,0.0
585,1,ladies rt head game better pussy,32,6,0.367,0.0,0.04999999999999999
586,1,im done hoe pass squad g,24,6,0.0,0.0,0.0
587,1,fuck callin jiggaboo nigga,26,4,0.0,0.538,-0.4
588,1,people think gay marriage okay beyond sorry want future son seeing 2 fags walking street holding hands,102,17,0.183,0.074,0.10416666666666669
589,1,u little bitch chris ai six bitch allisons mom,46,9,0.0,0.539,-0.1875
590,1,would want play pussy jimmyfallon dead snl,42,7,0.308,0.358,-0.2
591,1,would wan na green ranger evil duh bitch,40,8,0.0,0.577,-0.425
592,1,would want pussy side burns thats good question hahahahaha 128514,65,10,0.344,0.0,0.44999999999999996
593,1,shank bitch ceviche,19,3,0.0,0.655,0.0
594,1,work tydollasign gets rough days hahaha hoes,44,7,0.375,0.0,0.05
595,1,wow bitch yes already established anything else say,51,8,0.425,0.248,0.1
596,1,forget brand new baby girl home bitch cookies burning,53,9,0.0,0.449,0.13636363636363635
597,2,yah said word egyptians people inheritance kushite ethiopians,61,8,0.0,0.0,0.0
598,2,mawnin yardies 128154 128155 128536,35,5,0.0,0.0,0.0
599,1,yo bitch horn tryna shoot porn kingl shirt worthy tony,54,10,0.18,0.385,0.3333333333333333
600,1,yo sublet pussy shitfahdsays,28,4,0.0,0.0,0.0
601,1,yo feet smell like puss 128514 128557 whut like flowers bitch 128514 128557 9995 128553 omg,91,16,0.229,0.174,0.0
602,1,one sentence ended relationship,31,4,0.302,0.0,0.0
603,1,ai gunna shit spear chucker,27,5,0.0,0.474,-0.2
604,1,ai bitch favorite response long texts,37,6,0.278,0.352,0.225
605,1,yo boys pussy cats,18,4,0.0,0.0,0.0
606,1,cunt,4,1,0.0,1.0,0.0
607,1,pull pussy dodge collect panties alright jake 128514 128514 128514,66,10,0.182,0.0,0.0
608,1,take someone ghetto ca take ghetto,34,6,0.0,0.0,0.0
609,1,like us colored folks colored white fucks 128514 128514 128514 128514,69,11,0.171,0.212,0.0
610,1,,0,0,0.0,0.0,0.0
611,2,hit lights line toco bell 2 morning diana back house miracle charlie dianaaaxo,78,13,0.257,0.0,0.0
612,1,really helll swerve hoe,23,4,0.0,0.0,0.2
613,2,look like little birds help get dressed morning,47,8,0.451,0.0,-0.1875
614,1,ol trout mouth ass bitch deeeeaaaadd,36,6,0.0,0.646,0.0
615,1,talk like fag shit retarded cool scro lot tards living total lives,66,12,0.216,0.468,-0.1625
616,1,took land could make retarded diapers sure use image cool redskins nfl concussion jokes,87,14,0.325,0.182,0.016666666666666646
